objectsWith2,total2Objects,ImageID,_nObjects_,_Object0_,_Object0_x,_Object0_y,_Object0_width,_Object0_height,_Object1_,_Object1_x,_Object1_y,_Object1_width,_Object1_height,_Object2_,_Object2_x,_Object2_y,_Object2_width,_Object2_height,_Object3_,_Object3_x,_Object3_y,_Object3_width,_Object3_height,_Object4_,_Object4_x,_Object4_y,_Object4_width,_Object4_height,_Object5_,_Object5_x,_Object5_y,_Object5_width,_Object5_height,_Object6_,_Object6_x,_Object6_y,_Object6_width,_Object6_height,_Object7_,_Object7_x,_Object7_y,_Object7_width,_Object7_height,_Object8_,_Object8_x,_Object8_y,_Object8_width,_Object8_height,_Object9_,_Object9_x,_Object9_y,_Object9_width,_Object9_height,_Object10_,_Object10_x,_Object10_y,_Object10_width,_Object10_height,_Object11_,_Object11_x,_Object11_y,_Object11_width,_Object11_height,_Object12_,_Object12_x,_Object12_y,_Object12_width,_Object12_height,_Object13_,_Object13_x,_Object13_y,_Object13_width,_Object13_height,_Object14_,_Object14_x,_Object14_y,_Object14_width,_Object14_height,_Object15_,_Object15_x,_Object15_y,_Object15_width,_Object15_height,_Object16_,_Object16_x,_Object16_y,_Object16_width,_Object16_height,_Object17_,_Object17_x,_Object17_y,_Object17_width,_Object17_height,_Object18_,_Object18_x,_Object18_y,_Object18_width,_Object18_height,_Object19_,_Object19_x,_Object19_y,_Object19_width,_Object19_height,_Object20_,_Object20_x,_Object20_y,_Object20_width,_Object20_height,_Object21_,_Object21_x,_Object21_y,_Object21_width,_Object21_height,_Object22_,_Object22_x,_Object22_y,_Object22_width,_Object22_height,_Object23_,_Object23_x,_Object23_y,_Object23_width,_Object23_height,_Object24_,_Object24_x,_Object24_y,_Object24_width,_Object24_height,_Object25_,_Object25_x,_Object25_y,_Object25_width,_Object25_height,_Object26_,_Object26_x,_Object26_y,_Object26_width,_Object26_height,objectNameHolder,xHolder,yHolder,heightHolder,widthHolder,new_column_placement,column
_Object4_,1,Hframe (8503).JPG,6,2,0.7447916667,0.3395622896,0.0505681818,0.1464646465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7447916667,0.3395622896,0.1464646465,0.0505681818,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8504).JPG,8,2,0.2101325758,0.713973064,0.0206439394,0.1101010101,2,0.3860795455,0.7851851852,0.0168560606,0.1191919192,2,0.5778409091,0.8705387205,0.0121212121,0.1228956229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5778409091,0.8705387205,0.1228956229,0.0121212121,4,28
,0,Hframe (8508).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5778409091,0.8705387205,0.1228956229,0.0121212121,1,28
"_Object4_, _Object5_, _Object6_",3,Hframe (851).JPG,8,2,0.6068181818,0.9796296296,0.0231060606,0.0407407407,2,0.5666666667,0.6437710438,0.0170454545,0.2107744108,2,0.5456439394,0.3607744108,0.0128787879,0.1861952862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5456439394,0.3607744108,0.1861952862,0.0128787879,4,28
"_Object7_, _Object8_, _Object9_",3,Hframe (8510).JPG,10,2,0.3927083333,0.4772727273,0.0017045455,0.0245791246,2,0.428219697,0.4767676768,0.0015151515,0.0255892256,2,0.4633522727,0.4776094276,0.0017045455,0.0252525253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4633522727,0.4776094276,0.0252525253,0.0017045455,4,28
,0,Hframe (8512).JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4633522727,0.4776094276,0.0252525253,0.0017045455,1,28
,0,Hframe (8513).JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4633522727,0.4776094276,0.0252525253,0.0017045455,1,28
"_Object4_, _Object5_",2,Hframe (8515).JPG,7,2,0.1804924242,0.584006734,0.0303030303,0.1141414141,2,0.3453598485,0.8434343434,0.0225378788,0.1131313131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3453598485,0.8434343434,0.1131313131,0.0225378788,3,28
"_Object4_, _Object5_",2,Hframe (8517).JPG,6,2,0.4433712121,0.1274410774,0.0162878788,0.1498316498,2,0.5024621212,0.5739057239,0.0143939394,0.1430976431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5024621212,0.5739057239,0.1430976431,0.0143939394,3,28
,0,Hframe (8519).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5024621212,0.5739057239,0.1430976431,0.0143939394,1,28
"_Object4_, _Object5_, _Object6_",3,Hframe (852).JPG,8,2,0.6110795455,0.9673400673,0.0198863636,0.0653198653,2,0.5483901515,0.5914141414,0.015719697,0.1787878788,2,0.5089962121,0.2816498316,0.0126893939,0.1646464646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5089962121,0.2816498316,0.1646464646,0.0126893939,4,28
"_Object6_, _Object7_, _Object8_",3,Hframe (8521).JPG,9,2,0.4174242424,0.4624579125,0.0015151515,0.0286195286,2,0.4566287879,0.4627946128,0.0018939394,0.0286195286,2,0.4958333333,0.4632996633,0.0022727273,0.0282828283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4958333333,0.4632996633,0.0282828283,0.0022727273,4,28
"_Object5_, _Object6_, _Object7_",3,Hframe (8522).JPG,9,2,0.4920454545,0.2341750842,0.0041666667,0.0569023569,2,0.5634469697,0.2345117845,0.0045454545,0.0555555556,2,0.6334280303,0.2355218855,0.0043560606,0.0555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6334280303,0.2355218855,0.0555555556,0.0043560606,4,28
,0,Hframe (8524).JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6334280303,0.2355218855,0.0555555556,0.0043560606,1,28
_Object4_,1,Hframe (8525).JPG,6,2,0.7814393939,0.134006734,0.0556818182,0.1683501684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7814393939,0.134006734,0.1683501684,0.0556818182,2,28
"_Object3_, _Object4_",2,Hframe (8527).JPG,5,2,0.6428977273,0.4427609428,0.0214015152,0.2457912458,2,0.8451704545,0.7627946128,0.0403409091,0.3134680135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8451704545,0.7627946128,0.3134680135,0.0403409091,3,28
,0,Hframe (8528).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8451704545,0.7627946128,0.3134680135,0.0403409091,1,28
"_Object4_, _Object5_, _Object6_",3,Hframe (853).JPG,8,2,0.4942234848,0.2164983165,0.0111742424,0.1434343434,2,0.5487689394,0.5324915825,0.0153409091,0.1471380471,2,0.6248106061,0.9400673401,0.0227272727,0.1198653199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6248106061,0.9400673401,0.1198653199,0.0227272727,4,28
"_Object6_, _Object7_, _Object8_",3,Hframe (8532).JPG,9,2,0.4177083333,0.4664983165,0.0020833333,0.031986532,2,0.4626893939,0.4664983165,0.0022727273,0.031986532,2,0.5076704545,0.4673400673,0.0024621212,0.0316498316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5076704545,0.4673400673,0.0316498316,0.0024621212,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8533).JPG,8,2,0.4520833333,0.253030303,0.0053030303,0.0757575758,2,0.5459280303,0.2466329966,0.0047348485,0.0737373737,2,0.6359848485,0.2409090909,0.0049242424,0.0730639731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6359848485,0.2409090909,0.0730639731,0.0049242424,4,28
,0,Hframe (8534).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6359848485,0.2409090909,0.0730639731,0.0049242424,1,28
,0,Hframe (8535).JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6359848485,0.2409090909,0.0730639731,0.0049242424,1,28
,0,Hframe (8536).JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6359848485,0.2409090909,0.0730639731,0.0049242424,1,28
_Object4_,1,Hframe (8537).JPG,6,2,0.4452651515,0.5158249158,0.0087121212,0.1016835017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4452651515,0.5158249158,0.1016835017,0.0087121212,2,28
"_Object3_, _Object4_",2,Hframe (8538).JPG,5,2,0.8410037879,0.8141414141,0.0316287879,0.3218855219,2,0.6011363636,0.5636363636,0.0162878788,0.2538720539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6011363636,0.5636363636,0.2538720539,0.0162878788,3,28
,0,Hframe (8539).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.6011363636,0.5636363636,0.2538720539,0.0162878788,1,28
_Object4_,1,Hframe (8540).JPG,5,2,0.1889204545,0.4154882155,0.0456439394,0.1097643098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1889204545,0.4154882155,0.1097643098,0.0456439394,2,28
"_Object9_, _Object10_, _Object11_",3,Hframe (8543).JPG,12,2,0.3715909091,0.469023569,0.0022727273,0.0383838384,2,0.4243371212,0.4678451178,0.0024621212,0.0387205387,2,0.4767045455,0.468013468,0.0034090909,0.0377104377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4767045455,0.468013468,0.0377104377,0.0034090909,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8544).JPG,8,2,0.4847537879,0.2964646465,0.0081439394,0.1067340067,2,0.6204545455,0.2715488215,0.0083333333,0.1047138047,2,0.7483901515,0.2494949495,0.0096590909,0.1016835017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7483901515,0.2494949495,0.1016835017,0.0096590909,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8545).JPG,8,2,0.659375,0.5691919192,0.0327651515,0.3471380471,2,0.4863636364,0.3008417508,0.0261363636,0.2730639731,2,0.3825757576,0.1393939394,0.0174242424,0.228956229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3825757576,0.1393939394,0.228956229,0.0174242424,4,28
"_Object3_, _Object4_",2,Hframe (8549).JPG,5,2,0.5877840909,0.5848484848,0.0179924242,0.2531986532,2,0.8443181818,0.7843434343,0.0299242424,0.3188552189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8443181818,0.7843434343,0.3188552189,0.0299242424,3,28
"_Object4_, _Object5_",2,Hframe (8551).JPG,6,2,0.2080492424,0.0942760943,0.0267045455,0.169023569,2,0.1729166667,0.6355218855,0.040530303,0.1538720539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1729166667,0.6355218855,0.1538720539,0.040530303,3,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8555).JPG,8,2,0.9314393939,0.1797979798,0.021969697,0.1535353535,2,0.7580492424,0.2897306397,0.0183712121,0.1585858586,2,0.5583333333,0.419023569,0.0121212121,0.1646464646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5583333333,0.419023569,0.1646464646,0.0121212121,4,28
,0,Hframe (8557).JPG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5583333333,0.419023569,0.1646464646,0.0121212121,1,28
,0,Hframe (8561).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5583333333,0.419023569,0.1646464646,0.0121212121,1,28
_Object4_,1,Hframe (8562).JPG,5,2,0.2082386364,0.1961279461,0.0354166667,0.1848484848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2082386364,0.1961279461,0.1848484848,0.0354166667,2,28
,0,Hframe (8563).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2082386364,0.1961279461,0.1848484848,0.0354166667,1,28
"_Object4_, _Object5_",2,Hframe (8566).JPG,7,2,0.5856060606,0.4494949495,0.0212121212,0.162962963,2,0.7007575758,0.069023569,0.0257575758,0.138047138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7007575758,0.069023569,0.138047138,0.0257575758,3,28
,0,Hframe (8568).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7007575758,0.069023569,0.138047138,0.0257575758,1,28
_Object4_,1,Hframe (8570).JPG,5,2,0.5587121212,0.5481481481,0.021969697,0.1750841751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5587121212,0.5481481481,0.1750841751,0.021969697,2,28
"_Object2_, _Object3_",2,Hframe (8571).JPG,4,2,0.5526515152,0.5929292929,0.0162878788,0.2471380471,2,0.8243371212,0.7107744108,0.0214015152,0.3057239057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8243371212,0.7107744108,0.3057239057,0.0214015152,3,28
,0,Hframe (8572).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.8243371212,0.7107744108,0.3057239057,0.0214015152,1,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8573).JPG,7,2,0.1935606061,0.9813131313,0.0178030303,0.0373737374,2,0.3101325758,0.6227272727,0.0214015152,0.1740740741,2,0.3830492424,0.3269360269,0.0153409091,0.1589225589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3830492424,0.3269360269,0.1589225589,0.0153409091,4,28
,0,Hframe (8574).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3830492424,0.3269360269,0.1589225589,0.0153409091,1,28
"_Object9_, _Object10_, _Object11_",3,Hframe (8576).JPG,12,2,0.3353219697,0.4535353535,0.0070075758,0.0760942761,2,0.4410037879,0.4424242424,0.0051136364,0.0747474747,2,0.5439393939,0.434006734,0.0056818182,0.0734006734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5439393939,0.434006734,0.0734006734,0.0056818182,4,28
_Object4_,1,Hframe (8577).JPG,5,2,0.5321969697,0.4114478114,0.0200757576,0.1542087542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5321969697,0.4114478114,0.1542087542,0.0200757576,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8578).JPG,7,2,0.4784090909,0.8316498316,0.0261363636,0.263973064,2,0.4381628788,0.3964646465,0.0198863636,0.2198653199,2,0.4140151515,0.1202020202,0.0185606061,0.1966329966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4140151515,0.1202020202,0.1966329966,0.0185606061,4,28
,0,Hframe (8579).JPG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4140151515,0.1202020202,0.1966329966,0.0185606061,1,28
"_Object3_, _Object4_",2,Hframe (8582).JPG,5,2,0.5510416667,0.6255892256,0.0168560606,0.228956229,2,0.825094697,0.7262626263,0.0202651515,0.2882154882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.825094697,0.7262626263,0.2882154882,0.0202651515,3,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8584).JPG,7,2,0.4816287879,0.3313131313,0.0128787879,0.1548821549,2,0.3678977273,0.5944444444,0.0195075758,0.165993266,2,0.2022727273,0.9405723906,0.0253787879,0.1188552189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.2022727273,0.9405723906,0.1188552189,0.0253787879,4,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8587).JPG,7,2,0.2966856061,0.4627946128,0.0115530303,0.095959596,2,0.4507575758,0.4297979798,0.0109848485,0.095959596,2,0.5956439394,0.4047138047,0.0090909091,0.0922558923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5956439394,0.4047138047,0.0922558923,0.0090909091,4,28
_Object3_,1,Hframe (8588).JPG,4,2,0.4647727273,0.0321548822,0.0162878788,0.0643097643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4647727273,0.0321548822,0.0643097643,0.0162878788,2,28
"_Object4_, _Object5_, _Object6_",3,Hframe (8589).JPG,7,2,0.5292613636,0.834006734,0.0229166667,0.2606060606,2,0.5043560606,0.4053872054,0.0117424242,0.1878787879,2,0.4928030303,0.1195286195,0.0113636364,0.1717171717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4928030303,0.1195286195,0.1717171717,0.0113636364,4,28
_Object4_,1,Hframe (8592).JPG,5,2,0.5620265152,0.3296296296,0.0214015152,0.197979798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5620265152,0.3296296296,0.197979798,0.0214015152,2,28
"_Object3_, _Object4_",2,Hframe (8593).JPG,5,2,0.8210227273,0.7063973064,0.0204545455,0.3225589226,2,0.5464015152,0.6303030303,0.0181818182,0.2545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5464015152,0.6303030303,0.2545454545,0.0181818182,3,28
